drugbank_id,entrez_id,evidence
DB00141,8702,DrugBank (target)
DB00332,6583,DrugBank (transporter)
DB00892,6326,DrugCentral (ChEMBL)
DB00643,1576,DrugBank (enzyme)
DB01248,4134,DrugBank (target)
DB01129,496,DrugCentral (ChEMBL)
DB00692,151,DrugCentral (ChEMBL)
DB01060,1557,DrugBank (enzyme)
DB05812,1558,DrugBank (enzyme)
DB00818,2166,DrugBank (enzyme)
DB00932,1565,DrugBank (enzyme)
DB01262,1788,DrugCentral (ChEMBL)
DB00482,1559,DrugBank (enzyme)
DB00352,3614,DrugCentral (ChEMBL)
DB00316,10,DrugBank (enzyme)
DB01229,84617,DrugCentral (literature)
DB08881,5004,DrugBank (carrier)
DB00139,55217,DrugBank (target)
DB00328,1066,DrugBank (enzyme)
DB00169,120227,DrugBank (enzyme)
DB01339,5243,DrugBank (transporter)
DB01558,2557,DrugBank (target)
DB08865,11184,ChEMBL
DB01036,1131,DrugBank (target);DrugCentral (ChEMBL)
DB01583,353189,DrugBank (transporter)
DB06637,3785,DrugCentral (ChEMBL)
DB00786,4325,DrugBank (target)
DB00988,1312,DrugBank (enzyme)
DB05039,154,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00143,2940,DrugBank (target)
DB00912,1576,DrugBank (enzyme)
DB01219,6261,DrugBank (target);DrugCentral (ChEMBL)
DB00477,1565,DrugBank (enzyme)
DB00530,1543,DrugBank (enzyme)
DB01623,3356,DrugBank (target);PDSP Ki
DB01594,2556,DrugBank (target)
DB08912,1558,DrugBank (enzyme)
DB00604,3359,DrugBank (target)
DB08981,5742,DrugCentral (literature)
DB01028,2563,DrugCentral (ChEMBL)
DB01045,4363,DrugBank (transporter)
DB01068,213,DrugBank (carrier)
DB00624,10864,DrugBank (transporter)
DB00731,5742,DrugBank (enzyme)
DB00770,28232,DrugBank (transporter)
DB00273,2900,DrugCentral (ChEMBL)
DB00398,9344,ChEMBL
DB01406,367,DrugBank (target);DrugCentral (ChEMBL)
DB01154,2558,DrugCentral (ChEMBL)
DB00128,790,DrugBank (target)
DB00869,762,DrugBank (target)
DB00795,5743,DrugBank (target);DrugCentral (ChEMBL)
DB00402,1559,DrugBank (enzyme)
DB00321,1131,DrugBank (target)
DB00227,54658,DrugBank (enzyme)
DB01215,2555,DrugBank (target);DrugCentral (ChEMBL)
DB01196,1576,DrugBank (enzyme)
DB01400,5243,DrugBank (transporter)
DB00761,9990,DrugBank (target);DrugBank (transporter)
DB01319,1576,DrugBank (enzyme)
DB00795,113235,DrugBank (transporter)
DB00594,6580,DrugBank (transporter)
DB00973,7366,DrugBank (enzyme)
DB01351,1139,DrugBank (target)
DB00783,2100,BindingDB;ChEMBL;DrugBank (target)
DB00619,5742,DrugBank (enzyme)
DB00193,1576,DrugBank (enzyme)
DB01268,2081,ChEMBL
DB00514,1571,DrugBank (enzyme)
DB00606,486,DrugBank (target)
DB08866,1576,DrugBank (enzyme)
DB01191,1559,DrugBank (enzyme)
DB00179,240,ChEMBL;DrugBank (target)
DB00409,1814,DrugBank (target)
DB08873,1515,ChEMBL
DB00952,4128,DrugBank (enzyme)
DB08896,5894,DrugBank (target)
DB06292,6523,ChEMBL
DB00459,1592,DrugBank (enzyme)
DB00979,1131,DrugCentral (ChEMBL)
DB00831,6275,DrugBank (target)
DB01217,1588,ChEMBL;DrugBank (enzyme);DrugBank (target);DrugCentral (ChEMBL)
DB08865,3654,ChEMBL
DB00153,1594,DrugBank (enzyme)
DB00734,3351,PDSP Ki
DB00325,1544,DrugBank (enzyme)
DB00674,1134,DrugBank (target)
DB00502,3357,PDSP Ki
DB01124,1559,DrugBank (enzyme)
DB00714,1816,DrugBank (target)
DB01100,3269,PDSP Ki
DB00286,85320,DrugBank (transporter)
DB00850,316,ChEMBL
DB00182,6571,DrugBank (target)
DB01059,1577,DrugBank (enzyme)
DB01232,1577,DrugBank (enzyme)
DB06290,1576,DrugBank (enzyme)
DB06712,776,DrugBank (target);DrugCentral (literature)
DB08893,5004,DrugBank (carrier)
DB01159,2554,DrugBank (target);DrugCentral (ChEMBL)
DB08873,1215,ChEMBL
DB08865,23235,ChEMBL
DB05521,1990,ChEMBL
DB04552,1187,DrugBank (target)
DB00123,6583,DrugBank (transporter)
DB08912,150094,DrugBank (target)
DB06712,775,DrugBank (target);DrugCentral (literature)
DB00148,6584,DrugBank (transporter)
DB03147,9131,DrugBank (target)
DB01254,4215,ChEMBL
DB06795,766,ChEMBL
DB01159,2566,DrugCentral (ChEMBL)
DB01433,4988,DrugBank (target);DrugCentral (KEGG DRUG)
DB00224,6580,DrugBank (transporter)
DB00797,3269,DrugBank (target)
DB01275,1576,DrugBank (enzyme)
DB00570,368,DrugBank (transporter)
DB00770,6578,DrugBank (transporter)
DB01147,9356,DrugBank (transporter)
DB00434,54659,DrugBank (enzyme)
DB00206,1244,DrugBank (transporter)
DB01160,5737,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00281,1576,DrugBank (enzyme)
DB01159,3778,DrugBank (target)
DB00381,779,DrugBank (target)
DB01216,6718,DrugBank (target)
DB00690,5243,DrugBank (transporter)
DB00202,1140,DrugCentral (ChEMBL)
DB00158,2350,DrugBank (target)
DB01160,9376,DrugBank (transporter)
DB01355,1557,DrugBank (enzyme)
DB01588,2555,DrugBank (target)
DB01129,9429,DrugBank (transporter)
DB01174,1579,DrugBank (enzyme)
DB01588,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00295,5243,DrugBank (transporter)
DB00381,1559,DrugBank (enzyme)
DB00171,8883,DrugBank (target)
DB01268,1196,ChEMBL
DB00728,6580,DrugBank (transporter)
DB00201,1558,DrugBank (enzyme)
DB01185,367,BindingDB;ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB01076,4363,DrugBank (transporter)
DB01215,2567,DrugBank (target)
DB00177,185,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00734,3363,ChEMBL
DB00457,148,DrugBank (target);DrugCentral (IUPHAR)
DB00171,207,DrugBank (target)
DB01156,1544,DrugBank (enzyme)
DB01095,1558,DrugBank (enzyme)
DB00151,102724560,DrugBank (target)
DB01149,6531,ChEMBL;DrugBank (target)
DB00385,7153,DrugBank (target);DrugCentral (ChEMBL)
DB02703,8647,DrugBank (transporter)
DB00127,6580,DrugBank (transporter)
DB00608,1576,DrugBank (enzyme)
DB01159,1565,DrugBank (enzyme)
DB01212,213,DrugBank (carrier)
DB00495,55867,DrugBank (transporter)
DB00620,1576,DrugBank (enzyme)
DB00770,10257,DrugBank (transporter)
DB00831,3350,PDSP Ki
DB08912,9356,DrugBank (transporter)
DB00171,22978,DrugBank (target)
DB01268,6198,ChEMBL
DB00448,495,DrugBank (target);DrugCentral (ChEMBL)
DB01224,3350,ChEMBL;DrugBank (target);PDSP Ki
DB04930,1576,DrugBank (enzyme)
DB00945,1557,DrugBank (enzyme)
DB03147,35,DrugBank (target)
DB00313,54659,DrugBank (enzyme)
DB08899,1576,DrugBank (enzyme)
DB01608,1812,DrugBank (target)
DB01268,5604,ChEMBL;PubChem
DB05294,2322,ChEMBL
DB01131,1571,DrugBank (enzyme)
DB00829,5742,DrugBank (enzyme)
DB00370,1559,DrugBank (enzyme)
DB01186,146,DrugBank (target);PDSP Ki
DB04855,779,DrugBank (target)
DB08865,6198,ChEMBL
DB00511,480,DrugCentral (ChEMBL)
DB00726,1559,DrugBank (enzyme)
DB00594,6582,DrugBank (transporter)
DB00800,152,DrugBank (target)
DB00411,1129,ChEMBL;DrugBank (target);PDSP Ki
DB00728,3359,DrugBank (target)
DB01194,768,BindingDB;ChEMBL
DB06616,2049,ChEMBL
DB01348,6565,DrugBank (transporter)
DB00909,762,DrugBank (target)
DB00599,1139,DrugBank (target)
DB00151,2805,DrugBank (target)
DB08918,1558,DrugBank (enzyme)
DB01115,779,DrugBank (target)
DB00619,9429,DrugBank (transporter)
DB01116,1136,DrugCentral (ChEMBL)
DB00674,1137,DrugBank (target)
DB06772,7277,DrugBank (target)
DB00773,5243,DrugBank (transporter)
DB00908,3775,DrugBank (target)
DB05294,11183,ChEMBL
DB06201,1066,DrugBank (enzyme)
DB00312,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00448,1579,DrugBank (enzyme)
DB01412,1571,DrugBank (enzyme)
DB04845,10382,DrugCentral (literature)
DB00420,3356,DrugBank (target);DrugCentral (ChEMBL)
DB00773,1558,DrugBank (enzyme)
DB00621,367,DrugBank (target);DrugCentral (ChEMBL)
DB00163,284904,DrugBank (target)
DB00542,6564,DrugBank (transporter)
DB01197,1636,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);DrugCentral (literature)
DB01268,85443,ChEMBL;PubChem
DB01012,1565,DrugBank (enzyme)
DB06716,2555,DrugCentral (label)
DB00748,1557,DrugBank (enzyme)
DB00390,8647,DrugBank (transporter)
DB00130,6510,DrugBank (transporter)
DB01016,1374,DrugBank (target)
DB00313,54576,DrugBank (enzyme)
DB06151,116443,DrugBank (target)
DB00850,3363,ChEMBL
DB00912,213,DrugBank (carrier)
DB00620,866,DrugBank (carrier)
DB01215,2562,DrugBank (target);DrugCentral (ChEMBL)
DB00659,206358,DrugBank (transporter)
DB00285,4886,PDSP Ki
DB01227,1143,DrugBank (target)
DB00174,79731,DrugBank (target)
DB00642,2618,ChEMBL;DrugBank (target)
DB08912,673,DrugBank (target);DrugCentral (ChEMBL)
DB01590,2280,DrugCentral (ChEMBL)
DB00313,3066,DrugBank (target)
DB00159,5467,DrugBank (target)
DB00987,6582,DrugBank (transporter)
DB00738,1787,DrugBank (target)
DB01184,1558,DrugBank (enzyme)
DB01189,2559,DrugCentral (ChEMBL)
DB00203,5148,DrugBank (target)
DB01229,7280,DrugCentral (literature)
DB00163,2939,DrugBank (enzyme)
DB00451,53919,DrugBank (transporter)
DB00786,10893,DrugBank (target)
DB04841,1543,DrugBank (enzyme)
DB05271,1544,DrugBank (enzyme)
DB00624,5243,DrugBank (transporter)
DB00182,6584,DrugBank (transporter)
DB00433,1576,DrugBank (enzyme)
DB06201,6336,DrugCentral (ChEMBL)
DB01159,27032,DrugBank (target)
DB00780,1576,DrugBank (enzyme)
DB01017,9376,DrugBank (transporter)
DB00679,150,PDSP Ki
DB01104,1576,ChEMBL;DrugBank (enzyme)
DB01268,25989,ChEMBL
DB01339,1135,DrugBank (target)
DB01273,89832,ChEMBL;DrugBank (target)
DB01580,154,DrugBank (target);DrugCentral (ChEMBL)
DB01173,6329,DrugCentral (ChEMBL)
DB00273,768,BindingDB;ChEMBL
DB00471,1558,DrugBank (enzyme)
DB00692,150,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB06201,6323,DrugCentral (ChEMBL)
DB01076,100861540,DrugBank (enzyme)
DB01254,5156,ChEMBL;PubChem
DB01218,1576,DrugBank (enzyme)
DB00491,2595,DrugBank (target)
DB01051,55867,DrugBank (transporter)
DB00126,64175,DrugBank (target)
DB01144,763,BindingDB;ChEMBL
DB00515,2944,DrugBank (enzyme)
DB00921,1559,DrugBank (enzyme)
DB01408,590,DrugBank (enzyme)
DB01086,5243,DrugBank (transporter)
DB01559,2570,DrugBank (target)
DB00376,1128,DrugBank (target);DrugCentral (ChEMBL)
DB00169,1558,DrugBank (enzyme)
DB01351,1137,DrugBank (target)
DB00583,4353,DrugBank (target)
DB01097,2185,DrugBank (target)
DB00877,2247,DrugBank (target)
DB00749,213,DrugBank (carrier)
DB00363,1558,DrugBank (enzyme)
DB00675,1565,DrugBank (enzyme)
DB00458,1562,DrugBank (enzyme)
DB00997,1545,DrugBank (enzyme)
DB00887,771,BindingDB
DB01031,759,DrugBank (target)
DB00757,1565,DrugBank (enzyme)
DB01228,1565,DrugBank (enzyme)
DB01045,10864,DrugBank (transporter)
DB00332,1128,DrugBank (target)
DB00975,5153,DrugCentral (ChEMBL)
DB06718,367,DrugCentral (ChEMBL)
DB01062,1576,DrugBank (enzyme)
DB00279,7067,BindingDB;ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB06262,153,DrugBank (target);DrugCentral (ChEMBL)
DB00788,213,DrugBank (carrier)
DB01169,595,DrugBank (target)
DB01009,10864,DrugBank (transporter)
DB00328,5465,DrugBank (target)
DB00578,9356,DrugBank (transporter)
DB00457,5004,DrugBank (carrier)
DB00122,135,DrugCentral (ChEMBL)
DB00864,2475,ChEMBL
DB00836,5243,DrugBank (transporter)
DB00542,6565,DrugBank (transporter)
DB00786,4324,DrugBank (target)
DB06694,150,DrugBank (target);PDSP Ki
DB01136,146,DrugBank (target)
DB00711,5742,DrugBank (target)
DB06209,8824,DrugBank (enzyme)
DB00295,4985,ChEMBL;DrugBank (target);PDSP Ki
DB01136,4718,DrugBank (target)
DB00252,6335,DrugCentral (ChEMBL)
DB05266,5139,DrugBank (target)
DB01124,6565,DrugBank (transporter)
DB01115,1576,DrugBank (enzyme)
DB01229,347688,DrugCentral (literature)
DB00933,1129,PDSP Ki
DB00425,1559,DrugBank (enzyme)
DB00490,1551,DrugBank (enzyme)
DB00683,55879,DrugBank (target)
DB00211,148,DrugBank (target);DrugCentral (ChEMBL)
DB01248,7280,DrugCentral (ChEMBL)
DB00162,54884,DrugBank (target)
DB01215,2570,DrugBank (target)
DB00262,2936,DrugBank (target);DrugCentral (ChEMBL)
DB06616,8428,ChEMBL
DB01045,1558,DrugBank (enzyme)
DB06738,5742,DrugBank (enzyme)
DB08877,55589,ChEMBL
DB01045,1244,DrugBank (transporter)
DB01211,5243,DrugBank (transporter)
DB00421,1244,DrugBank (transporter)
DB00273,759,BindingDB;ChEMBL
DB08911,1576,DrugBank (enzyme)
DB00332,1133,ChEMBL
DB00540,6532,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00465,5743,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00543,150,DrugBank (target)
DB08865,1577,DrugBank (enzyme)
DB00909,6335,DrugBank (target)
DB00495,10057,DrugBank (transporter)
DB00582,2328,DrugBank (enzyme)
DB00454,1557,DrugBank (enzyme)
DB01006,1576,DrugBank (enzyme)
DB00476,4886,PDSP Ki
DB01268,388228,ChEMBL
DB00724,1544,DrugBank (enzyme)
DB00575,1544,DrugBank (enzyme)
DB00897,55879,DrugBank (target)
DB01004,9356,DrugBank (transporter)
DB00589,1576,DrugBank (enzyme)
DB00384,6338,DrugBank (target);DrugCentral (ChEMBL)
DB00983,1559,DrugBank (enzyme)
DB00708,4988,DrugBank (target);DrugCentral (ChEMBL)
DB01115,100861540,DrugBank (enzyme)
DB00401,100861540,DrugBank (enzyme)
DB00661,9429,DrugBank (transporter)
DB01221,4985,DrugBank (target)
DB00700,100861540,DrugBank (enzyme)
DB00317,80122,ChEMBL
DB00677,5743,PDSP Ki
DB00628,1576,DrugBank (enzyme)
DB08798,1559,DrugBank (enzyme)
DB01033,5471,DrugBank (target);DrugCentral (ChEMBL)
DB04845,84617,DrugCentral (literature)
DB00247,3358,ChEMBL;DrugBank (target);DrugCentral (IUPHAR);PDSP Ki
DB00300,89845,DrugBank (transporter)
DB00227,5243,DrugBank (transporter)
DB06216,3351,DrugBank (target);PDSP Ki
DB00143,2948,DrugBank (target)
DB00565,1135,DrugBank (target)
DB00138,11136,DrugBank (target)
DB00276,8202,PubChem
DB00132,6785,DrugBank (target)
DB06616,150094,ChEMBL
DB01235,1816,DrugBank (target)
DB01248,1576,DrugBank (enzyme)
DB01016,4363,DrugBank (transporter)
DB01247,4128,DrugBank (target);DrugCentral (ChEMBL)
DB01559,2568,DrugBank (target)
DB00470,1268,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB01254,102724428,ChEMBL;PubChem
DB00306,2559,DrugBank (target);DrugCentral (ChEMBL)
DB00969,3359,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00636,1579,DrugBank (enzyme)
DB00933,1565,DrugBank (enzyme)
DB08901,8647,DrugBank (transporter)
DB01226,590,DrugBank (target)
DB08911,5605,DrugBank (target);DrugCentral (ChEMBL)
DB00717,1576,DrugBank (enzyme)
DB00401,783,DrugBank (target)
DB00586,1559,DrugBank (enzyme)
DB05294,8569,ChEMBL
DB00977,2099,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00952,3355,DrugBank (target)
DB00508,1813,DrugBank (target);DrugCentral (ChEMBL)
DB00623,1565,DrugBank (enzyme)
DB00318,1576,DrugBank (enzyme)
DB08910,1576,DrugBank (enzyme)
DB00363,151,DrugBank (target)
DB01132,5468,DrugBank (target);DrugCentral (ChEMBL)
DB00661,6584,DrugBank (transporter)
DB01184,1813,DrugBank (target);DrugCentral (IUPHAR)
DB01364,590,DrugBank (enzyme)
DB01076,1244,DrugBank (transporter)
DB01026,1555,DrugBank (enzyme)
DB00292,1584,ChEMBL;DrugBank (enzyme)
DB00622,148,DrugBank (target)
DB00445,7532,PubChem
DB00725,1128,DrugBank (target)
DB00320,3352,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB01035,6334,DrugCentral (ChEMBL)
DB00734,1812,DrugBank (target)
DB00953,4128,DrugBank (enzyme)
DB08932,213,DrugBank (carrier)
DB00672,1559,DrugBank (enzyme)
DB00649,9154,DrugBank (transporter)
DB00628,2558,DrugCentral (ChEMBL)
DB00694,1576,DrugBank (enzyme)
DB00502,10280,ChEMBL
DB00714,1813,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB01205,2566,DrugBank (target);DrugCentral (ChEMBL)
DB01558,2567,DrugBank (target)
DB00622,1565,DrugBank (enzyme)
DB00281,6329,DrugCentral (ChEMBL)
DB06144,3757,ChEMBL;DrugBank (target)
DB01303,5142,DrugCentral (ChEMBL)
DB00363,3005,US Patent
DB00692,148,DrugBank (target);DrugCentral (ChEMBL)
DB01282,5021,DrugBank (target);DrugCentral (label)
DB01076,1576,DrugBank (enzyme)
DB00402,2566,DrugCentral (ChEMBL)
DB00568,1565,DrugBank (enzyme)
DB01628,1557,DrugBank (enzyme)
DB00717,100861540,DrugBank (enzyme)
DB01159,2564,DrugCentral (ChEMBL)
DB00622,1576,DrugBank (enzyme)
DB08865,3985,ChEMBL
DB01077,523,DrugBank (target)
DB00555,6326,DrugBank (target);DrugCentral (ChEMBL)
DB00390,477,DrugCentral (ChEMBL)
DB00298,147,DrugBank (target)
DB00176,5243,DrugBank (transporter)
DB08912,5243,DrugBank (transporter)
DB01017,3553,DrugBank (target)
DB00328,6579,DrugBank (transporter)
DB01058,1551,DrugBank (enzyme)
DB00462,1133,ChEMBL
DB00308,786,DrugBank (target)
DB00398,5243,DrugBank (transporter)
DB06711,150,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB01068,2554,DrugCentral (ChEMBL);PDSP Ki
DB00328,85320,DrugBank (transporter)
DB06216,3361,DrugBank (target)
DB00222,6833,DrugBank (target);DrugCentral (ChEMBL)
DB00762,100861540,DrugBank (enzyme)
DB01062,1558,DrugBank (enzyme)
DB00549,1576,DrugBank (enzyme)
DB00155,51702,DrugBank (target)
DB00246,1133,DrugBank (target)
DB00207,1548,DrugBank (enzyme)
DB04835,1576,DrugBank (enzyme)
DB00862,5149,DrugBank (target)
DB01353,2555,DrugBank (target)
DB04868,3932,ChEMBL
DB05039,54658,DrugBank (enzyme)
DB01601,5243,DrugBank (transporter)
DB00934,1131,DrugBank (target)
DB00633,150,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00501,55867,DrugBank (transporter)
DB04878,8972,ChEMBL;DrugBank (target)
DB06204,1565,DrugBank (enzyme)
DB00306,2557,DrugBank (target);DrugCentral (ChEMBL)
DB00458,1565,DrugBank (enzyme)
DB01254,6725,ChEMBL;PubChem
DB01382,3758,DrugBank (target)
DB00871,154,DrugBank (target);DrugCentral (ChEMBL)
DB00842,1577,DrugBank (enzyme)
DB00753,2568,DrugCentral (ChEMBL)
DB00448,1559,DrugBank (enzyme)
DB00575,150,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB08896,4914,DrugBank (target)
DB01559,2555,DrugBank (target)
DB00345,9356,DrugBank (transporter)
DB00320,3362,PDSP Ki
DB00993,7498,DrugBank (enzyme)
DB00298,148,DrugBank (target);DrugCentral (ChEMBL)
DB00289,1565,DrugBank (enzyme)
DB01577,150,DrugBank (target)
DB00449,150,DrugBank (target);DrugCentral (ChEMBL)
DB00661,100861540,DrugBank (enzyme)
DB00695,759,BindingDB
DB00313,10864,DrugBank (transporter)
DB01214,154,DrugBank (target);DrugCentral (ChEMBL)
DB01403,147,DrugBank (target)
DB00797,152,DrugBank (target);DrugCentral (ChEMBL)
DB00536,3744,DrugCentral (ChEMBL)
DB00540,1813,DrugBank (target)
DB00284,276,BindingDB
DB00176,1576,DrugBank (enzyme)
DB00530,147746,ChEMBL
DB00364,1950,DrugBank (target)
DB00313,1544,DrugBank (enzyme)
DB01268,65975,ChEMBL;PubChem
DB00748,1555,DrugBank (enzyme)
DB00740,1544,DrugBank (enzyme)
DB00338,1558,DrugBank (enzyme)
DB00823,2099,DrugBank (target)
DB00730,1543,DrugBank (enzyme)
DB00678,7367,DrugBank (enzyme)
DB08820,213,DrugBank (carrier)
DB00708,1576,DrugBank (enzyme)
DB00441,2030,DrugBank (transporter)
DB06702,1131,DrugBank (target);DrugCentral (ChEMBL)
DB00787,146802,DrugBank (transporter)
DB00776,1577,DrugBank (enzyme)
DB01254,1969,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PubChem
DB00555,6323,DrugCentral (ChEMBL)
DB00850,1558,DrugBank (enzyme)
DB00555,5243,DrugBank (transporter)
DB00208,1576,DrugBank (enzyme)
DB05294,4363,DrugBank (transporter)
DB08877,1613,ChEMBL
DB00807,6336,DrugBank (target);DrugCentral (ChEMBL)
DB00331,4713,DrugCentral (ChEMBL)
DB00250,4353,DrugBank (enzyme)
DB00969,1544,DrugBank (enzyme)
DB00035,553,ChEMBL;DrugBank (target)
DB00548,7299,DrugBank (target)
DB01142,1128,DrugBank (target)
DB00667,59340,BindingDB;ChEMBL;DrugBank (target);PDSP Ki
DB00875,1812,DrugBank (target);DrugCentral (IUPHAR)
DB00619,21,DrugBank (transporter)
DB01175,1565,DrugBank (enzyme)
DB01586,6579,DrugBank (transporter)
DB00900,3177,DrugBank (transporter)
DB00543,6531,DrugBank (target)
DB04552,5319,DrugBank (target)
DB00458,147,DrugBank (target)
DB00530,213,DrugBank (carrier)
DB01244,805,DrugBank (target)
DB00441,9154,DrugBank (transporter)
DB00119,9122,DrugBank (target)
DB06292,1576,DrugBank (enzyme)
DB00753,54207,DrugCentral (ChEMBL)
DB01410,1576,DrugBank (enzyme)
DB04946,10280,ChEMBL
DB01196,4133,DrugBank (target)
DB08865,10746,ChEMBL
DB00468,6583,DrugBank (transporter)
DB00908,9424,DrugBank (target)
DB01023,8912,DrugBank (target)
DB00132,3992,DrugBank (target)
DB04868,765,ChEMBL
DB01086,6336,DrugBank (target);DrugCentral (literature)
DB06292,1544,DrugBank (enzyme)
DB01268,11183,ChEMBL
DB00669,3359,ChEMBL
DB01113,10846,ChEMBL;DrugBank (target)
DB04946,1551,DrugBank (enzyme)
DB00513,316,DrugBank (enzyme)
DB00144,9791,DrugBank (target)
DB01621,6580,DrugBank (transporter)
DB00731,213,DrugBank (carrier)
DB00469,5743,DrugBank (target)
DB01558,2558,DrugBank (target)
DB01409,1129,ChEMBL;DrugBank (target)
DB01440,2560,DrugBank (target)
DB00184,8973,DrugBank (target)
DB06772,10381,DrugCentral (literature)
DB00458,6582,ChEMBL;DrugBank (transporter)
DB09028,8973,DrugBank (target)
DB01024,54577,DrugBank (enzyme)
DB06711,152,DrugCentral (ChEMBL)
DB00693,8647,DrugBank (transporter)
DB00784,1559,DrugBank (enzyme)
DB01202,774,DrugBank (target)
DB00363,1545,DrugBank (enzyme)
DB01656,5142,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00808,760,ChEMBL
DB01361,1557,DrugBank (enzyme)
DB00679,148,DrugBank (target)
DB00370,154,DrugBank (target)
DB00530,6795,ChEMBL
DB06203,1576,DrugBank (enzyme)
DB01236,2564,DrugCentral (ChEMBL)
DB01609,1576,DrugBank (enzyme)
DB00573,5743,DrugBank (target);DrugCentral (ChEMBL)
DB01407,1544,DrugBank (enzyme)
DB08901,5243,DrugBank (transporter)
DB00493,6564,DrugBank (transporter)
DB00661,1244,DrugBank (transporter)
DB00683,1577,DrugBank (enzyme)
DB00200,4594,DrugBank (target)
DB00501,3274,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB04855,348980,DrugCentral (literature)
