chembl_id,uniprot,mechanism,action_type
CHEMBL544665,O95136,Sphingosine 1-phosphate receptor agonist,AGONIST
CHEMBL544665,O95977,Sphingosine 1-phosphate receptor agonist,AGONIST
CHEMBL544665,Q99500,Sphingosine 1-phosphate receptor agonist,AGONIST
CHEMBL544665,P21453,Sphingosine 1-phosphate receptor agonist,AGONIST
CHEMBL1750,P09884,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,Q9HCU8,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,Q15054,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,P28340,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,P49005,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,Q07864,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,Q14181,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,P49642,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,P49643,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,P56282,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1750,Q9NRF9,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P09884,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,Q9HCU8,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,Q15054,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P28340,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P49005,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,Q07864,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,Q14181,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P49642,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P49643,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,P56282,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL803,Q9NRF9,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P09884,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,Q9HCU8,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,Q15054,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P28340,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P49005,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,Q07864,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,Q14181,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P49642,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P49643,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,P56282,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1096882,Q9NRF9,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P09884,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,Q9HCU8,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,Q15054,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P28340,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P49005,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,Q07864,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,Q14181,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P49642,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P49643,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,P56282,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1637,Q9NRF9,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR
CHEMBL1200382,O95180,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,P54289,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q13936,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q8IZS8,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q13698,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9NY47,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q01668,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,O00555,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q00975,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,O43497,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q7Z3S7,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9P0X4,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,O60840,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q15878,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,O00305,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q08289,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q02641,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,P54284,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,P62955,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9UF02,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9Y698,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9UBN1,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q8WXS5,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,O60359,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q9BXT2,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1200382,Q06432,Voltage-gated calcium channel blocker,BLOCKER
CHEMBL1059,O95180,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,P54289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q13936,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q8IZS8,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q13698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9NY47,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q01668,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,O00555,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q00975,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,O43497,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q7Z3S7,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9P0X4,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,O60840,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q15878,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,O00305,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q08289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q02641,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,P54284,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,P62955,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9UF02,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9Y698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9UBN1,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q8WXS5,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,O60359,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q9BXT2,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1059,Q06432,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O95180,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,P54289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q13936,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q8IZS8,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q13698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9NY47,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q01668,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O00555,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q00975,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O43497,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q7Z3S7,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9P0X4,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O60840,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q15878,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O00305,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q08289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q02641,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,P54284,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,P62955,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9UF02,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9Y698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9UBN1,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q8WXS5,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,O60359,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q9BXT2,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL940,Q06432,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O95180,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,P54289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q13936,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q8IZS8,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q13698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9NY47,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q01668,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O00555,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q00975,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O43497,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q7Z3S7,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9P0X4,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O60840,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q15878,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O00305,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q08289,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q02641,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,P54284,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,P62955,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9UF02,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9Y698,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9UBN1,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q8WXS5,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,O60359,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q9BXT2,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL1628502,Q06432,Voltage-gated calcium channel modulator,MODULATOR
CHEMBL5314362,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL922,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL374731,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL141,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL3183453,Q5HK03,DNA gyrase inhibitor,INHIBITOR
CHEMBL3183453,Q5HK04,DNA gyrase inhibitor,INHIBITOR
CHEMBL1200733,P57789,Potassium channel subfamily K member 10 opener,OPENER
CHEMBL1200694,P57789,Potassium channel subfamily K member 10 opener,OPENER
CHEMBL931,P57789,Potassium channel subfamily K member 10 opener,OPENER
CHEMBL1256,P57789,Potassium channel subfamily K member 10 opener,OPENER
CHEMBL1257,P57789,Potassium channel subfamily K member 10 opener,OPENER
CHEMBL1200733,Q7Z418,Potassium channel subfamily K member 18 opener,OPENER
CHEMBL1200694,Q7Z418,Potassium channel subfamily K member 18 opener,OPENER
CHEMBL931,Q7Z418,Potassium channel subfamily K member 18 opener,OPENER
CHEMBL1256,Q7Z418,Potassium channel subfamily K member 18 opener,OPENER
CHEMBL1257,Q7Z418,Potassium channel subfamily K member 18 opener,OPENER
CHEMBL1201486,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201486,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1889140,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL918,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200654,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL944,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200606,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL744,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200715,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201022,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200437,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL856,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1095,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201020,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1201729,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1200478,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL3707183,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q9UQD0,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1194,Q9Y5Y9,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,P35498,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q14524,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,P35499,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q01118,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q99250,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q15858,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q9NY46,Sodium channel alpha subunit blocker,BLOCKER
CHEMBL1611,Q9UI33,Sodium channel alpha subunit blocker,BLOCKER
